id,po_id,material_id,quantity,unit_price,line_total,delivery_date,status
415,173,102,7.0,163441.53,1144090.71,2026-09-17,DELIVERED
416,174,157,4.0,161940.99,647763.96,2026-02-17,OPEN
417,175,169,17.0,145011.33,2465192.61,2026-09-03,DELIVERED
418,175,188,20.0,55152.92,1103058.4,2026-08-10,DELIVERED
419,176,63,6.0,160852.11,965112.66,2026-07-15,DELIVERED
420,176,135,8.0,40510.5,324084.0,2026-07-30,DELIVERED
421,177,80,15.0,9074.91,136123.65,2026-02-16,DELIVERED
422,178,99,8.0,224703.28,1797626.24,2026-08-18,DELIVERED
423,179,219,18.0,32119.95,578159.1,2026-09-29,DELIVERED
424,179,207,9.0,43231.43,389082.87,2026-10-06,DELIVERED
425,179,214,10.0,15715.1,157151.0,2026-09-04,DELIVERED
426,180,91,11.0,207.94,2287.34,2026-02-27,DELIVERED
427,181,200,5.0,29289.91,146449.55,2026-01-27,DELIVERED
428,182,159,2.0,51426.83,102853.66,2026-02-18,DELIVERED
429,182,46,8.0,273425.44,2187403.52,2026-03-15,OPEN
430,182,93,7.0,63151.45,442060.15,2026-03-01,DELIVERED
431,183,123,9.0,23281.42,209532.78,2026-04-24,OPEN
432,184,69,18.0,1917.1,34507.8,2026-01-08,OPEN
433,184,128,1.0,6807.62,6807.62,2026-02-18,OPEN
434,185,101,5.0,1805.47,9027.35,2026-05-13,DELIVERED
435,185,131,9.0,18090.99,162818.91,2026-05-08,DELIVERED
436,185,13,3.0,23251.82,69755.46,2026-04-10,DELIVERED
437,186,30,11.0,41703.64,458740.04,2026-03-11,DELIVERED
438,186,80,12.0,9050.28,108603.36,2026-02-26,DELIVERED
439,187,90,5.0,1138.56,5692.8,2026-05-11,DELIVERED
440,187,99,9.0,230565.11,2075085.99,2026-04-19,DELIVERED
441,187,95,19.0,3016.93,57321.67,2026-05-15,DELIVERED
442,188,61,10.0,13697.91,136979.1,2026-05-22,DELIVERED
443,188,187,2.0,23867.22,47734.44,2026-05-25,OPEN
444,188,67,8.0,35908.84,287270.72,2026-06-14,DELIVERED
445,188,49,2.0,107093.24,214186.48,2026-05-28,DELIVERED
446,188,126,4.0,4410.09,17640.36,2026-05-26,OPEN
447,188,69,14.0,1652.25,23131.5,2026-05-02,DELIVERED
448,188,197,12.0,289743.44,3476921.28,2026-05-05,OPEN
449,189,141,6.0,7695.22,46171.32,2026-09-24,OPEN
450,189,110,15.0,3656.98,54854.7,2026-08-30,OPEN
451,189,44,5.0,194239.22,971196.1,2026-10-05,OPEN
452,190,64,8.0,2848.05,22784.4,2026-09-06,DELIVERED
453,190,188,13.0,57674.22,749764.86,2026-08-28,DELIVERED
454,191,13,11.0,25767.21,283439.31,2026-06-24,OPEN
455,191,17,8.0,11081.3,88650.4,2026-06-27,OPEN
456,191,97,20.0,16831.04,336620.8,2026-06-01,OPEN
457,192,219,6.0,33590.72,201544.32,2026-10-07,DELIVERED
458,192,207,6.0,44639.02,267834.12,2026-09-14,OPEN
459,193,95,8.0,2798.0,22384.0,2026-08-15,DELIVERED
460,193,17,13.0,10219.9,132858.7,2026-09-20,DELIVERED
461,194,23,20.0,17427.15,348543.0,2026-04-02,DELIVERED
462,194,164,20.0,23806.18,476123.6,2026-02-24,DELIVERED
463,194,131,10.0,18554.52,185545.2,2026-02-12,DELIVERED
464,195,87,3.0,49293.34,147880.02,2026-03-14,DELIVERED
465,195,112,20.0,54918.46,1098369.2,2026-03-18,DELIVERED
466,195,146,3.0,1878.38,5635.14,2026-03-17,DELIVERED
467,195,70,11.0,65002.61,715028.71,2026-04-17,DELIVERED
468,195,186,17.0,86136.32,1464317.44,2026-04-15,DELIVERED
469,196,190,9.0,104366.6,939299.4,2026-02-13,DELIVERED
470,196,41,14.0,275409.0,3855726.0,2026-03-03,OPEN
471,196,127,1.0,50904.16,50904.16,2026-03-29,OPEN
472,196,124,1.0,116303.56,116303.56,2026-02-14,DELIVERED
473,196,139,11.0,5858.15,64439.65,2026-03-04,OPEN
474,196,51,11.0,302071.89,3322790.79,2026-03-04,OPEN
475,196,183,4.0,4978.42,19913.68,2026-02-15,DELIVERED
476,196,196,8.0,4312.96,34503.68,2026-03-18,OPEN
477,197,208,18.0,9698.94,174580.92,2026-07-28,DELIVERED
478,197,210,3.0,10383.62,31150.86,2026-08-06,DELIVERED
479,198,210,20.0,10531.12,210622.4,2026-04-26,OPEN
480,199,217,16.0,42419.47,678711.52,2026-01-23,DELIVERED
481,199,209,19.0,29662.01,563578.19,2026-01-05,DELIVERED
482,200,2,7.0,135234.94,946644.58,2026-03-30,OPEN
483,200,113,2.0,184555.74,369111.48,2026-03-16,DELIVERED
484,201,203,9.0,168630.68,1517676.12,2026-07-31,OPEN
485,201,117,5.0,22603.87,113019.35,2026-06-20,OPEN
486,201,36,10.0,132490.63,1324906.3,2026-07-30,OPEN
487,202,135,19.0,41308.81,784867.39,2026-07-09,DELIVERED
488,202,24,1.0,54913.26,54913.26,2026-07-18,DELIVERED
489,202,180,12.0,19543.99,234527.88,2026-06-23,DELIVERED
490,203,202,1.0,140905.65,140905.65,2026-06-22,OPEN
491,203,150,20.0,979.7,19594.0,2026-05-24,OPEN
492,204,94,5.0,7372.99,36864.95,2026-05-29,DELIVERED
493,204,198,19.0,61227.4,1163320.6,2026-06-04,DELIVERED
494,204,63,15.0,147960.67,2219410.05,2026-06-27,DELIVERED
495,205,206,4.0,7270.95,29083.8,2026-09-23,DELIVERED
496,205,220,15.0,12771.0,191565.0,2026-10-07,DELIVERED
497,205,212,17.0,7835.23,133198.91,2026-08-23,OPEN
498,206,67,20.0,33247.28,664945.6,2026-04-05,DELIVERED
499,206,43,7.0,3033.36,21233.52,2026-02-23,DELIVERED
500,207,206,1.0,7296.76,7296.76,2026-09-17,DELIVERED
501,208,125,15.0,15665.35,234980.25,2026-06-12,OPEN
502,209,97,5.0,17831.63,89158.15,2026-08-12,OPEN
503,209,127,6.0,49543.06,297258.36,2026-07-08,DELIVERED
504,210,65,1.0,46572.18,46572.18,2026-08-22,DELIVERED
505,210,50,3.0,9603.88,28811.64,2026-07-19,DELIVERED
506,210,44,9.0,175420.93,1578788.37,2026-07-03,OPEN
507,211,148,1.0,204621.67,204621.67,2026-06-13,DELIVERED
508,211,140,16.0,3242.02,51872.32,2026-07-15,DELIVERED
509,212,114,10.0,9182.38,91823.8,2026-05-24,DELIVERED
510,212,108,14.0,39242.68,549397.52,2026-05-22,OPEN
511,213,184,2.0,45984.66,91969.32,2026-03-26,DELIVERED
512,213,161,20.0,15212.05,304241.0,2026-03-05,DELIVERED
513,214,138,13.0,30809.47,400523.11,2026-03-08,OPEN
514,214,86,15.0,283883.61,4258254.15,2026-03-10,OPEN
515,215,134,2.0,59616.71,119233.42,2026-06-09,DELIVERED
516,216,110,1.0,3425.74,3425.74,2026-06-17,DELIVERED
517,216,2,20.0,139791.21,2795824.2,2026-06-22,DELIVERED
518,216,23,2.0,17225.88,34451.76,2026-07-10,OPEN
519,217,73,19.0,53460.23,1015744.37,2026-05-22,DELIVERED
520,218,55,10.0,312.94,3129.4,2026-09-13,DELIVERED
521,219,198,16.0,67498.58,1079977.28,2026-10-07,DELIVERED
522,220,34,1.0,36667.01,36667.01,2026-02-20,DELIVERED
523,220,51,2.0,284117.86,568235.72,2026-02-17,OPEN
524,220,39,10.0,35057.12,350571.2,2026-01-24,OPEN
525,221,213,5.0,27947.63,139738.15,2026-09-02,DELIVERED
526,221,209,8.0,26990.64,215925.12,2026-09-09,DELIVERED
527,221,216,20.0,30566.48,611329.6,2026-09-23,DELIVERED
528,222,219,7.0,32710.38,228972.66,2026-03-31,DELIVERED
529,222,215,14.0,28633.24,400865.36,2026-04-06,DELIVERED
530,222,207,10.0,43132.88,431328.8,2026-04-27,DELIVERED
531,223,32,3.0,302732.98,908198.94,2026-07-17,OPEN
532,223,142,16.0,75823.44,1213175.04,2026-07-10,OPEN
533,223,7,6.0,13717.78,82306.68,2026-07-09,OPEN
534,224,145,7.0,68448.22,479137.54,2026-01-27,DELIVERED
535,224,149,13.0,32226.53,418944.89,2026-01-10,DELIVERED
536,224,197,16.0,252104.85,4033677.6,2026-01-17,DELIVERED
537,224,130,15.0,14224.25,213363.75,2026-02-07,DELIVERED
538,224,127,15.0,45384.55,680768.25,2026-01-23,DELIVERED
539,224,82,11.0,74005.38,814059.18,2026-01-28,DELIVERED
540,224,19,3.0,139712.43,419137.29,2026-02-01,DELIVERED
541,224,147,6.0,200811.05,1204866.3,2026-01-07,DELIVERED
542,224,58,7.0,28526.24,199683.68,2025-12-30,DELIVERED
543,224,31,7.0,1969.68,13787.76,2026-01-23,DELIVERED
544,225,219,8.0,29261.49,234091.92,2026-09-01,DELIVERED
545,225,206,8.0,7793.12,62344.96,2026-09-11,DELIVERED
546,226,35,11.0,4120.58,45326.38,2026-04-14,DELIVERED
547,226,67,14.0,33830.31,473624.34,2026-05-03,DELIVERED
548,227,215,5.0,26241.1,131205.5,2026-04-08,DELIVERED
549,228,45,10.0,30132.02,301320.2,2026-01-25,DELIVERED
550,228,88,14.0,30252.04,423528.56,2026-01-25,DELIVERED
551,229,112,8.0,48922.74,391381.92,2026-06-08,DELIVERED
552,230,128,12.0,6273.11,75277.32,2026-02-20,OPEN
553,231,176,8.0,6082.53,48660.24,2026-03-30,DELIVERED
554,232,74,3.0,89709.55,269128.65,2026-07-24,DELIVERED
555,233,141,20.0,7574.34,151486.8,2026-10-01,DELIVERED
556,234,191,16.0,26119.79,417916.64,2026-04-28,DELIVERED
557,234,153,15.0,132764.24,1991463.6,2026-05-17,OPEN
558,235,135,16.0,38183.59,610937.44,2026-10-21,DELIVERED
559,235,153,19.0,116349.55,2210641.45,2026-10-27,DELIVERED
560,236,212,19.0,7803.45,148265.55,2026-09-08,DELIVERED
561,237,189,10.0,72050.21,720502.1,2026-06-03,DELIVERED
562,237,202,16.0,140265.41,2244246.56,2026-06-20,DELIVERED
563,237,162,20.0,1491.8,29836.0,2026-06-28,DELIVERED
564,238,172,11.0,65231.93,717551.23,2026-03-03,DELIVERED
565,239,62,2.0,2574.25,5148.5,2026-05-26,DELIVERED
566,240,126,5.0,4098.65,20493.25,2026-03-30,DELIVERED
567,240,157,7.0,151975.51,1063828.57,2026-03-22,DELIVERED
568,241,2,13.0,132655.45,1724520.85,2026-05-30,DELIVERED
569,241,31,1.0,2091.7,2091.7,2026-05-31,DELIVERED
570,242,71,15.0,1740.54,26108.1,2026-10-08,DELIVERED
571,242,59,10.0,65146.99,651469.9,2026-08-25,DELIVERED
572,242,56,14.0,4969.65,69575.1,2026-08-19,DELIVERED
573,243,99,3.0,206229.41,618688.23,2026-05-17,DELIVERED
574,243,94,6.0,7632.62,45795.72,2026-04-19,DELIVERED
575,244,181,19.0,98249.04,1866731.76,2026-05-03,DELIVERED
576,244,144,9.0,76428.57,687857.13,2026-04-26,DELIVERED
577,244,86,20.0,287936.94,5758738.8,2026-05-24,DELIVERED
578,245,197,15.0,292554.34,4388315.1,2026-06-08,DELIVERED
579,245,188,14.0,57981.46,811740.44,2026-07-03,DELIVERED
580,245,67,18.0,38081.26,685462.68,2026-06-26,DELIVERED
581,246,179,17.0,32192.67,547275.39,2026-09-11,DELIVERED
582,247,135,6.0,40611.57,243669.42,2026-08-17,OPEN
583,247,118,17.0,34287.06,582880.02,2026-08-04,DELIVERED
584,248,128,19.0,6877.16,130666.04,2026-04-03,DELIVERED
585,248,135,11.0,39600.82,435609.02,2026-03-31,DELIVERED
586,248,142,15.0,70610.78,1059161.7,2026-03-02,DELIVERED
587,249,90,1.0,1131.62,1131.62,2026-05-31,DELIVERED
588,250,210,20.0,9328.82,186576.4,2026-09-12,OPEN
589,250,213,2.0,34638.01,69276.02,2026-08-21,DELIVERED
590,251,190,10.0,115729.24,1157292.4,2026-01-28,DELIVERED
591,251,87,12.0,55365.87,664390.44,2026-02-01,DELIVERED
592,251,2,19.0,149131.97,2833507.43,2026-03-09,OPEN
593,251,118,9.0,31686.18,285175.62,2026-03-05,DELIVERED
594,251,21,20.0,5463.63,109272.6,2026-02-08,DELIVERED
595,251,167,13.0,30535.16,396957.08,2026-02-02,DELIVERED
596,251,58,12.0,32341.8,388101.6,2026-02-15,OPEN
597,251,96,11.0,23308.86,256397.46,2026-01-30,OPEN
598,251,166,9.0,233796.46,2104168.14,2026-02-02,OPEN
599,251,162,10.0,1627.62,16276.2,2026-02-08,DELIVERED
600,252,172,12.0,62523.94,750287.28,2026-08-30,DELIVERED
601,252,134,8.0,55561.78,444494.24,2026-08-15,DELIVERED
602,252,135,19.0,37028.16,703535.04,2026-07-16,DELIVERED
603,253,26,12.0,317695.61,3812347.32,2026-06-29,DELIVERED
604,254,180,20.0,15945.23,318904.6,2026-06-09,DELIVERED
605,255,36,19.0,136454.09,2592627.71,2026-03-18,DELIVERED
606,256,25,19.0,1019.75,19375.25,2026-08-12,DELIVERED
607,257,45,5.0,30962.28,154811.4,2026-05-22,DELIVERED
608,257,164,12.0,22733.2,272798.4,2026-05-22,DELIVERED
609,257,168,17.0,6869.81,116786.77,2026-05-31,DELIVERED
610,258,6,18.0,17713.03,318834.54,2026-03-18,DELIVERED
611,258,71,14.0,1468.16,20554.24,2026-03-23,OPEN
612,259,49,2.0,112549.4,225098.8,2026-06-14,DELIVERED
613,260,114,7.0,9322.98,65260.86,2026-03-01,DELIVERED
614,260,169,17.0,143879.76,2445955.92,2026-03-01,DELIVERED
615,260,129,20.0,256920.86,5138417.2,2026-02-27,OPEN
616,260,62,18.0,2783.25,50098.5,2026-03-04,DELIVERED
617,260,81,12.0,33663.69,403964.28,2026-04-09,DELIVERED
618,260,71,7.0,1627.56,11392.92,2026-03-22,OPEN
619,260,102,3.0,145592.7,436778.1,2026-04-06,OPEN
620,260,155,18.0,32615.13,587072.34,2026-03-10,DELIVERED
621,261,68,9.0,2671.07,24039.63,2026-03-19,DELIVERED
622,262,94,18.0,6634.76,119425.68,2026-05-15,DELIVERED
623,262,41,17.0,263630.41,4481716.97,2026-05-20,DELIVERED
624,263,218,9.0,16532.38,148791.42,2026-02-20,DELIVERED
625,263,216,11.0,30521.04,335731.44,2026-03-01,DELIVERED
626,263,206,6.0,6632.66,39795.96,2026-03-07,OPEN
627,264,123,1.0,20832.32,20832.32,2026-05-02,DELIVERED
628,265,180,15.0,18835.73,282535.95,2026-04-12,DELIVERED
629,265,21,14.0,5354.25,74959.5,2026-04-11,DELIVERED
630,266,162,15.0,1529.6,22944.0,2026-02-14,DELIVERED
631,267,42,19.0,13832.46,262816.74,2026-08-30,DELIVERED
632,267,189,8.0,72936.41,583491.28,2026-09-05,DELIVERED
633,268,168,7.0,6472.16,45305.12,2026-07-12,DELIVERED
634,268,141,3.0,8029.12,24087.36,2026-08-05,OPEN
635,269,219,6.0,31833.08,190998.48,2026-07-05,OPEN
636,270,163,6.0,267871.61,1607229.66,2026-04-18,DELIVERED
637,270,124,12.0,101882.34,1222588.08,2026-04-09,DELIVERED
638,270,8,14.0,15239.62,213354.68,2026-04-04,DELIVERED
639,271,178,19.0,3578.68,67994.92,2026-08-07,OPEN
640,271,40,14.0,5145.28,72033.92,2026-08-11,DELIVERED
641,271,170,14.0,33522.11,469309.54,2026-08-15,OPEN
642,272,45,9.0,32401.18,291610.62,2026-04-11,DELIVERED
643,273,215,2.0,31423.24,62846.48,2026-03-09,DELIVERED
644,273,206,10.0,7123.62,71236.2,2026-03-27,DELIVERED
645,273,213,9.0,34297.83,308680.47,2026-03-31,DELIVERED
646,274,121,20.0,43101.99,862039.8,2026-08-20,OPEN
647,274,204,2.0,79216.67,158433.34,2026-09-26,DELIVERED
648,274,23,19.0,18295.16,347608.04,2026-08-25,OPEN
649,275,127,14.0,54117.73,757648.22,2026-05-25,DELIVERED
650,275,162,19.0,1596.77,30338.63,2026-05-10,OPEN
651,275,1,7.0,126212.68,883488.76,2026-04-24,OPEN
652,276,208,20.0,10881.29,217625.8,2026-04-25,DELIVERED
653,276,212,8.0,8050.01,64400.08,2026-05-12,OPEN
654,277,63,16.0,157872.35,2525957.6,2026-10-18,DELIVERED
655,278,53,10.0,1023.84,10238.4,2026-04-21,DELIVERED
656,278,131,1.0,18201.9,18201.9,2026-04-25,DELIVERED
657,278,138,20.0,29188.5,583770.0,2026-04-28,DELIVERED
658,279,202,5.0,123221.58,616107.9,2026-05-28,OPEN
659,279,112,5.0,48873.41,244367.05,2026-07-07,DELIVERED
660,279,160,8.0,1124.13,8993.04,2026-06-15,DELIVERED
661,280,25,15.0,1056.33,15844.95,2026-06-09,DELIVERED
662,280,75,13.0,16793.56,218316.28,2026-04-25,DELIVERED
663,281,95,7.0,2549.33,17845.31,2026-02-17,DELIVERED
664,282,126,14.0,4661.33,65258.62,2026-05-12,DELIVERED
665,282,100,13.0,120287.51,1563737.63,2026-03-28,OPEN
666,282,205,15.0,41614.68,624220.2,2026-04-03,DELIVERED
667,283,1,6.0,138542.12,831252.72,2026-07-16,DELIVERED
668,283,202,7.0,141727.29,992091.03,2026-06-16,OPEN
669,284,88,20.0,29206.87,584137.4,2026-05-11,OPEN
670,284,145,13.0,71978.42,935719.46,2026-04-12,OPEN
671,285,6,4.0,17442.96,69771.84,2026-05-14,DELIVERED
672,285,121,16.0,36013.64,576218.24,2026-04-10,DELIVERED
673,285,111,20.0,4101.87,82037.4,2026-05-13,DELIVERED
674,286,216,19.0,30231.71,574402.49,2026-06-21,DELIVERED
675,286,216,18.0,26126.55,470277.9,2026-07-09,DELIVERED
676,287,219,11.0,34783.4,382617.4,2026-04-01,DELIVERED
677,287,216,17.0,28154.78,478631.26,2026-04-01,DELIVERED
678,288,212,15.0,7989.41,119841.15,2026-03-01,OPEN
679,288,210,20.0,8494.83,169896.6,2026-02-24,DELIVERED
680,289,59,16.0,66151.87,1058429.92,2026-03-07,DELIVERED
681,289,140,12.0,2841.22,34094.64,2026-03-05,DELIVERED
682,290,112,3.0,53945.71,161837.13,2026-08-23,DELIVERED
683,290,87,1.0,52238.87,52238.87,2026-08-12,DELIVERED
684,290,102,14.0,152391.86,2133486.04,2026-07-24,DELIVERED
685,291,108,8.0,37803.35,302426.8,2026-07-30,DELIVERED
686,291,48,12.0,5727.07,68724.84,2026-07-30,OPEN
687,292,16,19.0,10115.72,192198.68,2026-04-23,DELIVERED
688,292,203,8.0,179834.65,1438677.2,2026-04-06,DELIVERED
689,292,122,19.0,1490.57,28320.83,2026-04-13,DELIVERED
690,293,164,5.0,25734.67,128673.35,2026-04-03,DELIVERED
691,293,100,19.0,112487.79,2137268.01,2026-04-07,DELIVERED
692,293,5,3.0,22712.95,68138.85,2026-03-11,DELIVERED
693,294,42,10.0,14198.63,141986.3,2026-04-13,DELIVERED
694,295,13,17.0,27242.55,463123.35,2026-03-15,DELIVERED
695,295,26,9.0,316511.08,2848599.72,2026-04-24,DELIVERED
696,295,171,2.0,6539.41,13078.82,2026-03-17,DELIVERED
697,295,38,18.0,14537.97,261683.46,2026-03-15,DELIVERED
698,295,37,3.0,71522.68,214568.04,2026-03-28,DELIVERED
699,295,12,6.0,16681.8,100090.8,2026-04-24,DELIVERED
700,295,18,10.0,94144.7,941447.0,2026-03-20,DELIVERED
701,295,192,4.0,8139.7,32558.8,2026-04-14,DELIVERED
702,295,141,5.0,7829.5,39147.5,2026-03-29,DELIVERED
703,295,33,5.0,11353.74,56768.7,2026-04-23,DELIVERED
704,295,12,13.0,17644.48,229378.24,2026-04-02,DELIVERED
705,296,164,12.0,22821.77,273861.24,2026-06-03,DELIVERED
706,296,119,18.0,4074.64,73343.52,2026-05-26,OPEN
707,296,2,4.0,132060.37,528241.48,2026-06-02,OPEN
708,297,219,5.0,33117.5,165587.5,2026-08-11,DELIVERED
709,297,206,12.0,7664.78,91977.36,2026-08-10,DELIVERED
710,297,208,11.0,10633.65,116970.15,2026-07-17,DELIVERED
711,298,56,6.0,5008.96,30053.76,2026-07-10,DELIVERED
712,299,110,16.0,3210.76,51372.16,2026-06-01,DELIVERED
713,300,9,17.0,95707.04,1627019.68,2026-09-03,DELIVERED
714,300,112,8.0,55797.52,446380.16,2026-09-25,DELIVERED
715,301,56,10.0,4325.21,43252.1,2026-07-06,DELIVERED
716,301,165,13.0,11062.65,143814.45,2026-07-13,OPEN
717,301,128,12.0,6658.09,79897.08,2026-06-18,DELIVERED
718,302,2,13.0,133966.95,1741570.35,2026-09-22,OPEN
719,302,35,20.0,3943.17,78863.4,2026-10-31,OPEN
720,303,167,1.0,27874.25,27874.25,2026-04-05,DELIVERED
721,304,215,19.0,27042.6,513809.4,2026-05-02,DELIVERED
722,304,214,18.0,14306.63,257519.34,2026-05-05,DELIVERED
723,304,207,6.0,42734.84,256409.04,2026-05-24,DELIVERED
724,305,209,4.0,28788.58,115154.32,2026-10-08,DELIVERED
725,305,207,17.0,37462.8,636867.6,2026-10-20,OPEN
726,306,141,1.0,8858.07,8858.07,2026-09-30,DELIVERED
727,306,200,13.0,27186.85,353429.05,2026-10-05,DELIVERED
728,306,141,4.0,8027.71,32110.84,2026-09-04,DELIVERED
729,307,220,9.0,12462.98,112166.82,2026-04-23,OPEN
730,308,200,6.0,30023.06,180138.36,2026-06-02,DELIVERED
731,308,178,17.0,3827.68,65070.56,2026-06-17,DELIVERED
732,308,80,5.0,8032.6,40163.0,2026-06-04,DELIVERED
733,309,19,17.0,132276.04,2248692.68,2026-07-30,DELIVERED
734,310,174,6.0,45523.84,273143.04,2026-09-24,DELIVERED
735,310,128,7.0,7030.27,49211.89,2026-09-29,OPEN
736,311,168,8.0,7446.11,59568.88,2026-09-30,DELIVERED
737,312,174,1.0,37915.15,37915.15,2026-04-12,OPEN
738,313,101,14.0,1550.76,21710.64,2026-04-26,DELIVERED
739,313,193,8.0,2865.51,22924.08,2026-06-01,DELIVERED
740,313,97,5.0,16455.18,82275.9,2026-04-27,DELIVERED
741,313,4,20.0,1964.24,39284.8,2026-05-01,DELIVERED
742,313,51,5.0,300373.71,1501868.55,2026-05-29,DELIVERED
743,313,77,8.0,66862.28,534898.24,2026-05-17,DELIVERED
744,313,2,20.0,151298.74,3025974.8,2026-06-04,DELIVERED
745,313,143,19.0,22302.58,423749.02,2026-05-29,DELIVERED
746,313,135,14.0,37708.63,527920.82,2026-05-11,DELIVERED
747,313,199,8.0,2176.49,17411.92,2026-05-28,DELIVERED
748,314,106,11.0,2750.07,30250.77,2026-04-29,DELIVERED
749,315,127,4.0,48716.46,194865.84,2026-06-30,OPEN
750,315,104,13.0,32479.49,422233.37,2026-07-02,OPEN
751,316,7,3.0,12866.21,38598.63,2026-06-02,DELIVERED
752,316,95,2.0,2491.46,4982.92,2026-05-11,DELIVERED
753,316,155,16.0,33946.86,543149.76,2026-05-12,OPEN
754,317,179,11.0,37059.04,407649.44,2026-02-04,OPEN
755,317,120,16.0,75025.06,1200400.96,2026-03-01,DELIVERED
756,317,181,18.0,85663.34,1541940.12,2026-02-06,DELIVERED
757,318,115,16.0,25254.92,404078.72,2026-07-23,OPEN
758,318,150,10.0,993.15,9931.5,2026-08-12,OPEN
759,319,134,19.0,51422.26,977022.94,2026-09-18,DELIVERED
760,319,105,4.0,11794.71,47178.84,2026-09-11,DELIVERED
761,319,161,2.0,14583.97,29167.94,2026-09-14,DELIVERED
762,320,26,20.0,311055.94,6221118.8,2026-06-18,OPEN
763,321,217,10.0,41022.22,410222.2,2026-05-18,OPEN
764,321,214,16.0,16904.48,270471.68,2026-05-07,OPEN
765,322,7,8.0,11366.5,90932.0,2026-09-04,DELIVERED
766,323,44,15.0,189996.95,2849954.25,2026-05-28,DELIVERED
767,323,72,7.0,90478.91,633352.37,2026-07-19,DELIVERED
768,323,147,15.0,199769.61,2996544.15,2026-07-13,DELIVERED
769,324,220,12.0,14625.01,175500.12,2026-03-18,DELIVERED
770,324,211,1.0,34859.44,34859.44,2026-02-13,DELIVERED
771,325,181,14.0,81334.64,1138684.96,2026-09-03,OPEN
772,325,43,4.0,3414.18,13656.72,2026-10-12,OPEN
773,326,90,15.0,1152.96,17294.4,2026-04-30,DELIVERED
774,326,136,8.0,4596.06,36768.48,2026-05-10,DELIVERED
775,327,6,14.0,17498.67,244981.38,2026-08-13,DELIVERED
776,328,50,6.0,9198.69,55192.14,2026-09-04,OPEN
777,328,137,14.0,18796.4,263149.6,2026-08-24,OPEN
778,328,165,18.0,12115.97,218087.46,2026-09-21,OPEN
779,328,81,17.0,32077.38,545315.46,2026-09-25,OPEN
780,328,140,3.0,2794.01,8382.03,2026-08-26,DELIVERED
781,328,23,12.0,17397.37,208768.44,2026-10-07,OPEN
782,328,140,3.0,2822.16,8466.48,2026-09-09,DELIVERED
783,328,79,12.0,66635.22,799622.64,2026-10-11,DELIVERED
784,328,167,10.0,29858.92,298589.2,2026-10-10,DELIVERED
785,328,159,6.0,55099.85,330599.1,2026-09-27,DELIVERED
786,329,159,7.0,54400.7,380804.9,2026-05-24,DELIVERED
787,329,26,7.0,309756.97,2168298.79,2026-07-03,OPEN
788,330,104,14.0,29430.49,412026.86,2026-08-11,DELIVERED
789,330,204,19.0,78123.51,1484346.69,2026-07-10,DELIVERED
790,330,54,14.0,753.62,10550.68,2026-08-01,DELIVERED
791,331,52,9.0,96716.01,870444.09,2026-05-20,DELIVERED
792,331,94,10.0,6882.48,68824.8,2026-07-06,DELIVERED
793,332,77,10.0,69286.89,692868.9,2026-03-01,DELIVERED
794,332,22,15.0,26220.41,393306.15,2026-03-20,DELIVERED
795,332,3,8.0,33692.13,269537.04,2026-04-10,OPEN
796,333,127,10.0,52893.88,528938.8,2026-10-02,DELIVERED
797,334,146,14.0,1783.13,24963.82,2026-03-29,DELIVERED
798,334,96,8.0,23141.89,185135.12,2026-04-11,OPEN
799,335,133,8.0,100126.66,801013.28,2026-08-12,DELIVERED
800,335,2,17.0,143292.31,2435969.27,2026-08-14,OPEN
801,335,189,16.0,74504.29,1192068.64,2026-09-05,DELIVERED
802,336,90,13.0,1299.46,16892.98,2026-10-15,DELIVERED
803,336,84,6.0,78002.07,468012.42,2026-10-14,DELIVERED
804,336,174,13.0,37780.7,491149.1,2026-09-01,DELIVERED
805,337,28,4.0,149007.99,596031.96,2026-08-22,OPEN
806,337,93,2.0,70776.78,141553.56,2026-10-09,DELIVERED
807,337,196,20.0,4748.64,94972.8,2026-08-31,OPEN
808,338,200,8.0,30005.04,240040.32,2026-02-17,DELIVERED
809,338,18,13.0,85795.67,1115343.71,2026-02-10,DELIVERED
810,338,95,9.0,2934.34,26409.06,2026-02-19,DELIVERED
811,339,115,5.0,24042.13,120210.65,2026-03-22,DELIVERED
812,340,215,19.0,26840.87,509976.53,2026-09-25,OPEN
813,340,217,20.0,43211.1,864222.0,2026-09-06,OPEN
814,340,208,10.0,8965.23,89652.3,2026-10-06,DELIVERED
815,341,217,13.0,38594.5,501728.5,2026-04-15,DELIVERED
816,341,211,3.0,36071.6,108214.8,2026-04-08,DELIVERED
817,342,76,1.0,11994.4,11994.4,2026-06-26,OPEN
818,342,124,13.0,123586.51,1606624.63,2026-06-12,OPEN
819,342,62,6.0,2301.38,13808.28,2026-07-08,OPEN
820,343,108,7.0,33803.16,236622.12,2026-05-13,OPEN
821,344,85,8.0,93309.08,746472.64,2026-01-22,DELIVERED
822,344,109,8.0,5486.67,43893.36,2026-01-09,DELIVERED
823,344,194,5.0,101732.43,508662.15,2026-01-08,DELIVERED
824,344,131,12.0,18101.17,217214.04,2026-02-14,DELIVERED
825,344,89,13.0,8718.86,113345.18,2026-01-24,DELIVERED
826,344,105,3.0,11540.97,34622.91,2026-02-01,DELIVERED
827,344,188,2.0,57634.51,115269.02,2026-02-24,DELIVERED
828,344,103,16.0,38886.47,622183.52,2026-01-26,DELIVERED
829,344,84,6.0,75378.38,452270.28,2026-01-09,DELIVERED
